ca[deg],P[bar],T[K],HR[J/deg]
-102.0,1.7157598800033604,405.66070638090287,-2.1376527659380887e-23
-101.80000000000001,1.7211590962411332,406.00638024001375,-2.266499851196555e-23
-101.6,1.7265960197792138,406.35363547877483,-2.3826357708613933e-23
-101.4,1.732070957719824,406.7024788744417,-2.4815080479730642e-23
-101.20000000000002,1.737584220271909,407.05291724364156,-2.558066548959551e-23
-101.0,1.7431361207867793,407.4049574425888,-2.6067431785547484e-23
-100.80000000000001,1.7487269757942119,407.75860636730096,-2.6214318111780903e-23
-100.6,1.7543571050389934,408.1138709538142,-2.5954684986807904e-23
-100.4,1.760026831517928,408.47075817839925,-2.5216119981140537e-23
-100.2,1.7657364815173167,408.829275057777,-2.3920246672523556e-23
-100.0,1.7714863846508973,409.1894286493342,-2.1982537800396014e-23
-99.8,1.7772768738982723,409.5512260513394,-1.931213318951493e-23
-99.60000000000001,1.78310828564382,409.9146744031586,-1.581166306514449e-23
-99.39999999999999,1.7889809604275686,410.27978095987424,-1.40774987571705e-23
-99.2,1.7948952415662613,410.64655294318635,-1.399520911581029e-23
-99.00000000000001,1.800851475630373,411.0149975884551,-1.4420326008005825e-23
-98.8,1.8068500130967393,411.38512220867676,-1.5495700141695355e-23
-98.60000000000001,1.8128912080561017,411.7569341596202,-1.738073363861476e-23
-98.39999999999999,1.8189754182554254,412.13044084006356,-2.0252278152255278e-23
-98.2,1.8251030051407697,412.50564969203236,-2.4305557525188358e-23
-98.0,1.8312743339007043,412.88256820103635,-2.975511647543178e-23
-97.8,1.8374897735102778,413.2612038963071,-3.683579691796135e-23
-97.6,1.8437496967755576,413.64156435103536,-4.5803743653999416e-23
-97.4,1.8500544803787395,414.0236571826083,-5.693744129814129e-23
-97.2,1.8564045049238376,414.407490052847,-7.053878446269819e-23
-97.00000000000001,1.862800155191909,414.7930706889339,-8.544979023716672e-23
-96.80000000000001,1.869241820730656,415.1804069366952,-9.52265101538694e-23
-96.6,1.8757298934829556,415.5695065217862,-1.0530556627018471e-22
-96.4,1.8822647702881425,415.96037729327327,-1.155601751516399e-22
-96.19999999999999,1.8888468521525452,416.35302714645707,-1.258443029814032e-22
-96.0,1.89547654429923,416.7474640231327,-1.3599185381370122e-22
-95.80000000000001,1.9021542562184075,417.1436959118497,-1.4581588301140405e-22
-95.60000000000002,1.9088804017184873,417.5417308481721,-1.5510783914104488e-22
-95.4,1.915655398977805,417.9415769149384,-1.636368379080839e-22
-95.20000000000002,1.9224796705970253,418.3432422425216,-1.711489720530454e-22
-95.0,1.9293536436522303,418.7467350090891,-1.7736666149762489e-22
-94.8,1.9362777497487074,419.1520634408629,-1.8198804843215606e-22
-94.6,1.9432524250754362,419.5592358123795,-1.8468644247444263e-22
-94.4,1.9502781114901044,419.9682605471082,-1.9333833021167537e-22
-94.2,1.9573552543044015,420.37914599513397,-2.058190029615222e-22
-94.0,1.9644843035506923,420.7919005530404,-2.1975014144325627e-22
-93.8,1.9716657144076346,421.206532699625,-2.354216625766355e-22
-93.60000000000001,1.9788999469301285,421.62305096400416,-2.531609502825376e-22
-93.39999999999999,1.9861874661087378,422.04146392589934,-2.733355199977874e-22
-93.19999999999999,1.993528741929894,422.4617802159217,-2.9635582219854295e-22
-93.00000000000001,2.000924249436916,422.8840085158582,-3.226781960649111e-22
-92.8,2.008374468791833,423.30815755895713,-3.5280798539747148e-22
-92.60000000000001,2.015879885338036,423.73423613021316,-3.8730282996639596e-22
-92.39999999999999,2.02344098966377,424.16225306665325,-4.267761466392502e-22
-92.2,2.0310582776664687,424.5922172576219,-4.719008159080181e-22
-92.0,2.0387322510083163,425.02413768168526,-5.193412617355088e-22
-91.8,2.0464634174149485,425.4580234277473,-5.593963687181111e-22
-91.6,2.054252288299296,425.8938834669602,-6.014351370922048e-22
-91.4,2.0620993815585185,426.3317269094293,-6.454073580966976e-22
-91.2,2.070005220743869,426.7715629197449,-6.912534035495528e-22
-91.0,2.077970335130924,427.21340071729486,-7.389055616498463e-22
-90.80000000000001,2.085995259790776,427.6572495765774,-7.882896827195224e-22
-90.6,2.0940805356621865,428.1031188275136,-8.393271650929014e-22
-90.4,2.102226709624721,428.5510178557604,-8.919373141807365e-22
-90.19999999999999,2.1104343345728833,429.00095610302316,-9.460401108165869e-22
-90.0,2.1187039694912517,429.45294306736827,-1.001559428365207e-21
-89.8,2.127036179530648,429.9069883035361,-1.058426741763545e-21
-89.6,2.1354315360853398,430.36310142325345,-1.116585375702158e-21
-89.4,2.1438906182904525,430.82129222201536,-1.1928861963399286e-21
-89.2,2.15241400973489,431.2815703777042,-1.2808690254872757e-21
-89.0,2.161002300841711,431.7439456582001,-1.3783585953149029e-21
-88.8,2.16965608889093,432.20842791574034,-1.4867061506711422e-21
-88.60000000000001,2.178375977819627,432.67502706190066,-1.6074202495592485e-21
-88.4,2.1871625783063258,433.14375306793625,-1.7421802352424552e-21
-88.2,2.1960165078565494,433.61461596512294,-1.8928507707590517e-21
-87.99999999999999,2.204938390889555,434.08762584509833,-2.0614975328857025e-21
-87.8,2.213928858826277,434.56279286020316,-2.2504041717213374e-21
-87.6,2.222988550178484,435.04012722382197,-2.462090652074398e-21
-87.39999999999999,2.232118110639181,435.5196392107248,-2.6993331038113383e-21
-87.2,2.2413181931742625,436.00133915740787,-2.9651853203524264e-21
-87.00000000000001,2.2505894587366235,436.4852375154591,-3.2432042114750435e-21
-86.8,2.2599325760782634,436.9713448265305,-3.506859955925535e-21
-86.60000000000001,2.2693482196918597,437.4596715400096,-3.787850975556577e-21
-86.4,2.2788370727017244,437.9502282521789,-4.0869862532821155e-21
-86.19999999999999,2.2883998259952016,438.44302562356097,-4.405174784753154e-21
-86.0,2.2980371783229567,438.93807437928945,-4.7434483829527816e-21
-85.79999999999998,2.3077498364006694,439.43538530947944,-5.102987530006878e-21
-85.60000000000001,2.3175385150121675,439.93496926959847,-5.485150568319542e-21
-85.4,2.327403937114016,440.43683718083724,-5.891506551052344e-21
-85.20000000000002,2.3373468339415826,440.94100003048044,-6.323872102601035e-21
-85.0,2.347367945116609,441.44746887227734,-6.78435267333837e-21
-84.80000000000001,2.3574680187563017,441.95625482681294,-7.275388609797194e-21
-84.6,2.367647811583971,442.46736908187836,-7.799806501980054e-21
-84.4,2.3779080909128756,442.9808230447775,-8.387296601104971e-21
-84.2,2.388249630065871,443.4966279595113,-9.026599135804004e-21
-84.0,2.3986732122024756,444.01479521150407,-9.720275879989163e-21
-83.8,2.409179629751122,444.5353362712925,-1.0474296398085626e-20
-83.59999999999998,2.4197696843374894,445.05826267932304,-1.1295345720280447e-20
-83.39999999999999,2.4304441869057105,445.58358604635345,-1.219090386425298e-20
-83.19999999999999,2.441203957841293,446.1113180538541,-1.316933388031118e-20
-82.99999999999999,2.4520498270958355,446.6414704544094,-1.423997932363415e-20
-82.8,2.4629826343135166,447.1740550721186,-1.5413272149545203e-20
-82.60000000000001,2.4740032289594276,447.7090838029981,-1.670085212921655e-20
-82.39999999999999,2.4851124704497383,448.24656861538176,-1.8115698995037757e-20
-82.2,2.4963112282837505,448.7865215503229,-1.9672278648031662e-20
-82.0,2.5076003830740925,449.3289547906379,-2.1474631181273772e-20
-81.8,2.5189808256959525,449.87388058416167,-2.3627317889589377e-20
-81.60000000000001,2.5304534558581855,450.4213111257742,-2.6074188169403507e-20
-81.4,2.542019184897713,450.97125876125847,-2.8858323689092025e-20
-81.2,2.5536789349386897,451.5237359119595,-3.202815936058047e-20
-81.00000000000001,2.565433639037295,452.0787550752164,-3.563801051896385e-20
-80.80000000000001,2.5772842413286323,452.6363288247945,-3.974864353007443e-20
-80.60000000000001,2.589231697175773,453.1964698113168,-4.4427893346097684e-20
-80.4,2.601276973320995,453.75919076269616,-4.9751331847395355e-20
-80.19999999999999,2.6134210480392346,454.3245044845674,-5.580299115768616e-20
-80.0,2.625664911293784,454.8924238607186,-6.267614650295117e-20
-79.8,2.638009564894288,455.4629618535237,-7.047416360523617e-20
-79.6,2.650456022657051,456.03613150437394,-7.931141606487117e-20
-79.39999999999999,2.6630053128590223,456.6119460946581,-8.23353467801153e-20
-79.19999999999999,2.6756584723985863,457.1904187230941,-8.393466317855648e-20
-79.0,2.6884165521946803,457.7715626762927,-8.392560735185227e-20
-78.8,2.7012806159020424,458.35539132584074,-8.193631026574278e-20
-78.6,2.7142517400356794,458.9419181253149,-7.75524109123383e-20
-78.4,2.72733101414681,459.53115661074287,-7.031441065858877e-20
-78.2,2.7405195410014227,460.12312040106434,-5.97149604097867e-20
-78.0,2.753818436761493,460.7178231985921,-4.519608427901306e-20
-77.80000000000001,2.767228831168902,461.315278789473,-2.6146344267643394e-20
-77.60000000000001,2.7807518677320995,461.915501044149,-1.897951377642457e-21
-77.4,2.7943887039155544,462.51850391781835,2.827617039591446e-20
-77.20000000000002,2.8081405113320344,463.12430145089667,6.516535959116232e-20
-77.00000000000001,2.822008477068792,463.73290783937114,6.3343178628215e-20
-76.8,2.835993802145569,464.3443373261133,1.720382320677845e-21
-76.6,2.850097701055737,464.9586041623732,-8.872563137159826e-20
-76.39999999999999,2.864321404142449,465.57572274239527,-2.138558914117274e-19
-76.2,2.8786661569185172,466.1957075486535,-3.802237799728127e-19
-76.0,2.893133220277589,466.81857315233793,-5.951257964409773e-19
-75.8,2.9077238707085082,467.4443342138419,-8.666548922215686e-19
-75.6,2.9224394005129195,468.0730054832484,-1.2037564999477547e-18
-75.4,2.9372811180261658,468.70460180081716,-1.616287387552826e-18
-75.2,2.9522503478415287,469.33913809747156,-2.1150774750189443e-18
-75.00000000000001,2.967348431037877,469.9766293952853,-2.711994759501565e-18
-74.80000000000001,2.9825767254107567,470.61709080796896,-3.4200135029985095e-18
-74.60000000000001,2.9979366058203714,471.2605375469734,-4.17708116430796e-18
-74.4,3.0134294662890664,471.90698501319747,-3.5909931526957455e-18
-74.2,3.0290567147916683,472.55644852782984,-2.605914720449077e-18
-74.0,3.044819778516868,473.20894358213786,-1.136377778919695e-18
-73.8,3.0607201025944737,473.8644857619915,9.132943809732252e-19
-73.60000000000002,3.0767591503493614,474.52309074836944,3.6497217984534e-18
-73.40000000000002,3.092938403559297,475.184774317866,7.191236878406158e-18
-73.19999999999999,3.10925936271672,475.84955234319756,1.1668689086195841e-17
-72.99999999999999,3.1257235472945446,476.5174407937086,1.722628667861027e-17
-72.79999999999998,3.142332496016041,477.1884557358791,2.402247689189258e-17
-72.60000000000001,3.1590877671288613,477.86261333383027,3.223086605265393e-17
-72.4,3.175990938683279,478.5399298498314,4.2041181122966195e-17
-72.2,3.1930436088147083,479.2204216448065,5.366027423698475e-17
-72.0,3.210247397145358,479.90410520984483,5.19146594162577e-17
-71.8,3.227603943010967,480.59099710847676,3.464256016518988e-17
-71.6,3.245114906040723,481.28111398605654,8.920800269271135e-18
-71.39999999999999,3.2627819677601453,481.9744726063603,-2.6946952509071296e-17
-71.19999999999999,3.2806068312735013,482.67108983461844,-7.485482092951094e-17
-71.0,3.298591221574408,483.37098263803216,-1.3690897585478619e-16
-70.80000000000001,3.3167368858612294,484.0741680862892,-2.1544258432937868e-16
-70.60000000000001,3.3350455938574033,484.7806633520806,-3.1303147713875565e-16
-70.4,3.353519138136712,485.4904857116164,-4.3251056598712783e-16
-70.2,3.3721593344536274,486.20365254514223,-5.769910416335531e-16
-70.0,3.390968022078783,486.9201813374555,-7.498783855768973e-16
-69.8,3.4099470641396676,487.6400896784216,-9.548912291820567e-16
-69.6,3.429098348140799,488.36339525937274,-1.1244651987977521e-15
-69.39999999999999,3.448423787109643,489.09011585526366,-7.926995338110734e-16
-69.19999999999999,3.467925317050136,489.8202693935609,-2.893169785903701e-16
-68.99999999999999,3.48760490012875,490.55387388771675,4.2097078323143486e-16
-68.8,3.507464524164484,491.29094745867343,1.377646748491991e-15
-68.6,3.527506203003432,492.03150833537336,2.6246967884131917e-15
-68.39999999999999,3.5477319768992333,492.77557485526955,4.2109330667161434e-15
-68.2,3.5681439128994556,493.523165464836,6.19033332867844e-15
-68.0,3.588744105238061,494.2742987200779,8.622396733441164e-15
-67.8,3.6095346757339972,495.0289932870421,1.1572516928411148e-14
-67.60000000000001,3.630517774196068,495.78726794232733,1.5112373092152456e-14
-67.4,3.6516955788341194,496.5491415735946,1.9320339700752335e-14
-67.2,3.6730702966767095,497.31463318007775,2.4281915802324644e-14
-67.00000000000001,3.6946441642764176,498.08376176478873,2.04622543007356e-14
-66.80000000000001,3.716419447567415,498.8565465643866,8.77095470646641e-15
-66.60000000000001,3.7383984425352343,499.63300694950345,-7.930759643103153e-15
-66.4,3.7605834758338315,500.4131623611094,-3.0621589645830216e-14
-66.19999999999999,3.782976905130206,501.1970323534876,-6.039412913378699e-14
-66.0,3.8055811195634734,501.9846365947149,-9.846322108280616e-14
-65.8,3.8283985402111944,502.77599486714337,-1.4617473415767163e-13
-65.6,3.85143162056304,503.57112706788075,-2.0501477783074048e-13
-65.4,3.8746828470019095,504.37005320927165,-2.7661937505032683e-13
-65.19999999999999,3.8981547392926448,505.17279341937837,-3.627846122025855e-13
-65.0,3.921849851078435,505.979367942462,-4.654772869082776e-13
-64.79999999999998,3.945770770385043,506.789797139463,-5.86846075024692e-13
-64.60000000000001,3.969920119895654,507.6041014164398,-6.40462268033955e-13
-64.4,3.9943005571468646,508.4223011247974,-3.2095435426026833e-13
-64.2,4.0189147770534115,509.2444171690521,1.4265008569039035e-13
-64.00000000000001,4.043765510314239,510.0704703614431,7.792304666084172e-13
-63.8,4.0688555246495115,510.9004816315577,1.6210992104346471e-12
-63.600000000000016,4.094187625354417,511.7344720267481,2.704259160276461e-12
-63.4,4.119764655861695,512.5724627125486,4.068674263244711e-12
-63.20000000000002,4.145589498313042,513.4144749730924,5.758554110825313e-12
-63.0,4.17166507413951,514.2605302115286,7.82265294982455e-12
-62.79999999999998,4.197994344651062,515.1106499504392,1.03145838022257e-11
-62.6,4.2245803116354015,515.9648558322559,1.3293148358601867e-11
-62.39999999999999,4.251426017966239,516.8231696196774,1.682268333709755e-11
-62.199999999999996,4.278534548221108,517.6856131960861,2.097342402843641e-11
-61.999999999999986,4.305909026514863,518.5522080881965,2.3793274109401915e-11
-61.8,4.333552623563263,519.4229765679191,2.591644150148767e-11
-61.59999999999999,4.361468553368501,520.2979409717315,2.7763721218889437e-11
-61.39999999999999,4.3896600734679465,521.1771236321921,2.92245978141377e-11
-61.20000000000001,4.418130486320408,522.0605470014705,3.017279487611329e-11
-61.0,4.446883139983673,522.9482336516505,3.0464993857961616e-11
-60.80000000000001,4.475921428802665,523.8402062750329,2.993948367140682e-11
-60.6,4.5052487941083985,524.7364876844384,2.8414737867830423e-11
-60.400000000000006,4.5348687249278345,525.6371008135106,2.568791609126518e-11
-60.199999999999996,4.564784758704869,526.542068717019,2.1533286347695518e-11
-60.00000000000001,4.5950004820325585,527.4514145711616,1.5700564488509835e-11
-59.80000000000002,4.62551953139677,528.3651616738682,7.91316715339863e-12
-59.60000000000001,4.656345591782449,529.2833331550754,-1.1554386952390185e-13
-59.40000000000002,4.6874823974450734,530.2059519829413,-4.5944718786983005e-12
-59.19999999999998,4.7189337427513465,531.1330423174167,-9.185508247620379e-12
-59.0,4.750703470955877,532.0646278873332,-1.3754091009973826e-11
-58.79999999999998,4.78279547905676,533.0007325397208,-1.813935816140752e-11
-58.599999999999994,4.815213718609078,533.9413802399238,-2.215171540008035e-11
-58.400000000000006,4.84796219655099,534.8865950717187,-2.5570263912414287e-11
-58.199999999999996,4.881044976042567,535.8364012374323,-2.8140081506654317e-11
-58.0,4.9144661773175145,536.7908230580583,-2.9569350102764177e-11
-57.79999999999999,4.948229978548001,537.7498849733755,-2.952632228070191e-11
-57.60000000000001,4.9823406167227375,538.7136115420645,-2.7636119269703796e-11
-57.39999999999999,5.016802388538507,539.6820274418262,-2.3477352428310042e-11
-57.20000000000001,5.0516196513053,540.6551574694982,-1.6578559917938538e-11
-57.000000000000014,5.086796812267871,541.6330251937579,-1.7711569991194017e-11
-56.800000000000004,5.122338357893529,542.6156562650889,-2.1526983118035884e-11
-56.600000000000016,5.158248833804599,543.6030759524601,-2.6659181013152692e-11
-56.400000000000006,5.1945328481869835,544.5953094350739,-3.3459042512261905e-11
-56.20000000000002,5.231195074490141,545.5923820039076,-4.2329679026379565e-11
-56.0,5.268240252413287,546.594319061544,-5.373101493452364e-11
-55.79999999999999,5.305673188906392,547.601146122003,-6.818463325508323e-11
-55.60000000000001,5.343498759186073,548.6128888105726,-8.627889947854048e-11
-55.399999999999984,5.381721907766661,549.62957286364,-1.0867437702004791e-10
-55.2,5.4203476495065175,550.6512241285228,-1.3610954835091453e-10
-54.999999999999986,5.459381070669852,551.6778685633004,-1.694068564946032e-10
-54.800000000000004,5.498827330004166,552.7095322366449,-2.0947908222634901e-10
-54.599999999999994,5.538691655427327,553.7462408673535,-2.5043825080411724e-10
-54.4,5.578979347647291,554.7880200966937,-2.832573387094322e-10
-54.20000000000002,5.619695793525585,555.8348967587772,-3.151415410196018e-10
-54.0,5.6608464512749475,556.8868972127209,-3.4462933204261684e-10
-53.80000000000001,5.702436857013072,557.9440479094923,-3.6995477779686337e-10
-53.599999999999994,5.7444726259235575,559.0063753908368,-3.890155559871394e-10
-53.40000000000001,5.786959453433237,560.0739062882049,-3.9933896780115117e-10
-53.2,5.829903116406115,561.14666732168,-3.980458389170994e-10
-53.00000000000001,5.873309474354013,562.2246852989059,-3.818122023484041e-10
-52.8,5.917184467575673,563.3079868263808,-3.7983267791252775e-10
-52.60000000000001,5.961534123339787,564.3965987738851,-4.0198296695566e-10
-52.40000000000003,6.006364557639573,565.4905483138797,-4.325701363834491e-10
-52.19999999999999,6.051681972286174,566.5898625310634,-4.750930381908148e-10
-51.99999999999999,6.097492657950276,567.6945685850286,-5.33753572916321e-10
-51.79999999999998,6.143802995469142,568.8046937088203,-6.13533087800933e-10
-51.599999999999994,6.1906194571709205,569.920265207494,-7.202737115179812e-10
-51.399999999999984,6.237948608216542,571.0413104566746,-8.607648834374197e-10
-51.2,6.285797107959129,572.1678569011149,-1.0428353476127872e-09
-51.00000000000001,6.334171706258815,573.299931610942,-1.1546489668160847e-09
-50.8,6.383079255674263,574.4375622311228,-1.2194130402774897e-09
-50.60000000000001,6.432526706865099,575.5807764461825,-1.2554925768483011e-09
-50.4,6.482521109000712,576.7296018918103,-1.251217196580573e-09
-50.2,6.533069612389082,577.8840662574635,-1.1927849038109288e-09
-49.99999999999999,6.584179469934945,579.0441972845233,-1.0640410525724613e-09
-49.80000000000001,6.6358580386156225,580.2100227644491,-8.462430728921951e-10
-49.600000000000016,6.6881127809746195,581.3815705369341,-5.178102082112835e-10
-49.400000000000006,6.740951266632817,582.5588684880593,-5.405747819298689e-11
-49.20000000000002,6.79438116042924,583.741943400686,2.0384592169071108e-10
-49.00000000000001,6.848410256888192,584.9308237920453,4.4854042297727453e-10
-48.8,6.90304645489544,586.1255375845764,6.761251621624692e-10
-48.59999999999997,6.958297765971149,587.3261126861631,8.668484685041819e-10
-48.39999999999999,7.014172316293216,588.532577025453,9.967004637146087e-10
-48.2,7.0706783482971485,589.7449585492141,1.0369458328629702e-09
-47.99999999999999,7.12782422229266,590.963285219694,9.536255887212544e-10
-47.80000000000001,7.185618418096739,592.1875850119777,7.070261583830578e-10
-47.59999999999999,7.244069534064912,593.4178856969849,3.4246317370222833e-10
-47.400000000000006,7.303186276485399,594.6542138466325,4.260423951670242e-10
-47.19999999999999,7.362977503009095,595.8965982448192,5.84654967600281e-10
-47.0,7.423452185563507,597.1450667005104,8.527556965963711e-10
-46.80000000000001,7.484619423643161,598.3996469995999,1.2720406360008283e-09
-46.6,7.54648844601244,599.6603669011193,1.8922643524982323e-09
-46.40000000000002,7.609068612422269,600.9272541334482,2.772112671881172e-09
-46.199999999999996,7.672369415340349,602.200336390524,3.980133957169043e-09
-46.000000000000014,7.736400481694418,603.4796413280516,5.595732121325302e-09
-45.8,7.801171570281774,604.7651962261405,7.2967054670459445e-09
-45.600000000000016,7.866692572002812,606.0570278789857,8.193847510050069e-09
-45.400000000000006,7.932973530702046,607.3551640497064,8.652849939073732e-09
-45.19999999999998,8.000024625092598,608.659631938795,8.410754626399745e-09
-45.0,8.06785617657598,609.9704586467268,7.141346422758472e-09
-44.79999999999999,8.13647865099296,611.2876711672552,4.4471630253348075e-09
-44.6,8.205902660265778,612.611296372376,3.272778730890181e-11
-44.39999999999999,8.276138962121056,613.9413608595721,-3.050910011849351e-09
-44.199999999999996,8.34719846616471,615.2778912569149,-5.1678993950705765e-09
-44.000000000000014,8.41909223247644,616.6209139863436,-5.1156186794134815e-09
-43.8,8.491831474149361,617.9704553130199,-1.3059462484039987e-09
-43.60000000000001,8.565427559373001,619.3265413610361,2.800608763178047e-09
-43.4,8.639892012817894,620.6891980785888,4.576742275714111e-09
-43.20000000000001,8.715236517491368,622.0584512375051,5.51484986185042e-10
-43.0,8.791472916142524,623.434326400498,-3.2138689598232345e-09
-42.800000000000004,8.868613213344862,624.8168489378446,-7.181898381630735e-10
-42.599999999999994,8.946669576765094,626.2060439865871,2.3113682252888874e-09
-42.400000000000006,9.025654338973636,627.6019364488557,1.7138862410598417e-10
-42.200000000000024,9.105579999102016,629.0045509801856,-2.3165339090744696e-09
-42.000000000000014,9.186459224535598,630.4139119808992,-4.4735611882303e-09
-41.79999999999999,9.268304852299535,631.8300435652502,-6.334087049313276e-09
-41.59999999999998,9.35112989110607,633.2529695843871,-4.97709520654504e-09
-41.4,9.434947522916113,634.6827136118982,3.4739656367354095e-09
-41.19999999999998,9.519771103831678,636.1192988792254,3.4286364259649326e-09
-41.0,9.605614166052387,637.5627482964717,-3.524183274056427e-10
-40.800000000000004,9.69249041936342,639.0130844384128,-5.011974436928953e-09
-40.599999999999994,9.78041375236117,640.4703295127507,1.8761980616956783e-09
-40.400000000000006,9.869398234152776,641.9345053674659,5.536278982665554e-09
-40.19999999999999,9.959458115408777,643.4056334516015,2.1074654607850047e-09
-40.00000000000001,10.050607829813902,644.8837348094593,1.957961625957796e-09
-39.8,10.142861995347738,646.368830065048,3.2164930130950827e-09
-39.60000000000001,10.236235415475011,647.860939403344,3.802279362842445e-09
-39.40000000000002,10.330743080276225,649.3600825509727,-1.9474229660782102e-09
-39.2,10.426400167525435,650.8662787570968,1.7937152338504423e-10
-39.000000000000014,10.523222043757844,652.3795467777434,-2.174440904037839e-09
-38.800000000000004,10.621224265100754,653.8999048480517,1.0113953876378445e-09
-38.600000000000016,10.720422578230098,655.4273706681004,-1.6522983890066646e-10
-38.400000000000006,10.820832921145202,656.9619613803708,1.2984951760391748e-11
-38.19999999999999,10.922471423639749,658.5036935229257,-4.390099357005386e-11
-38.0,11.02535440760848,660.0525829758947,-1.391899913385113e-10
-37.79999999999999,11.1294983891514,661.6086451142453,-2.7348853055005093e-10
-37.6,11.234920078149184,663.1718946897411,-1.7980353425153947e-10
-37.39999999999999,11.34163637720882,664.7423456643373,-1.7476952551670076e-10
-37.2,11.449664379338776,666.3200109310045,-8.223615883672618e-11
-36.999999999999986,11.55902138192679,667.9049037239539,-4.189487741891571e-12
-36.8,11.669724865699907,669.497035433007,-5.331902534757114e-11
-36.600000000000016,11.781792514904717,671.0964176637948,-1.352539107615176e-10
-36.400000000000006,11.895242200766972,672.7030605498414,-3.399484119927844e-11
-36.20000000000002,12.010091980372302,674.3169727831845,8.523155647950278e-11
-36.0,12.126360111086699,675.9381629110577,1.2419293019561383e-10
-35.80000000000001,12.244065062525939,677.5666405010702,5.364343238162851e-11
-35.599999999999994,12.363225455321022,679.2024106546074,-7.180669299528594e-11
-35.40000000000001,12.483860120780703,680.8454794169018,-2.2402341106966808e-10
-35.2,12.605988099507208,682.4958537161577,-4.015504133965174e-10
-35.000000000000014,12.72962857958111,684.1535361686756,-5.414978393703729e-10
-34.8,12.854800945949446,685.8185293518299,-5.677767802089583e-10
-34.59999999999999,12.98152478479791,687.4908362722133,-3.9470181888320353e-10
-34.4,13.109819837648994,689.1704569485244,-3.8175134254763054e-10
-34.19999999999999,13.239706028127284,690.857390544316,-8.850301857641614e-10
-34.0,13.371203467500715,692.5516358928729,-2.0720171888906194e-09
-33.80000000000001,13.504332424883133,694.2531898024004,-2.411183552310992e-09
-33.599999999999994,13.639113339711457,695.9620479278132,-1.3244688462285232e-10
-33.400000000000006,13.77556682594689,697.6782051157173,5.573417146177178e-09
-33.199999999999996,13.913713647256747,699.4016543696996,1.1033682215126633e-08
-33.00000000000001,14.05357472473879,701.1323873925155,1.125734237254827e-08
-32.8,14.19517114269919,702.870395018873,4.764579294556944e-09
-32.60000000000001,14.338524124483573,704.6156662566008,-5.035855985379491e-09
-32.39999999999999,14.483655030565318,706.3681884123864,-6.558393074026501e-09
-32.2,14.630585362729072,708.1279475409517,-4.422007822251681e-10
-32.00000000000002,14.779336746614344,709.8949278166091,1.004496692355095e-09
-31.800000000000008,14.929930934627256,711.669112002667,-6.284412768412516e-10
-31.60000000000002,15.082389790924339,713.4504809633913,1.4203459558432511e-09
-31.400000000000006,15.236735292053087,715.2390140608139,4.8040170906002215e-09
-31.199999999999996,15.392989509100481,717.0346885949199,1.5934560642047959e-09
-31.000000000000004,15.551174611177503,718.8374803559733,-9.387353433340517e-09
-30.799999999999994,15.71131284164325,720.6473628524989,-6.770120918188537e-09
-30.600000000000005,15.87342652554633,722.4643080824579,1.733270416252352e-08
-30.39999999999999,16.037538044003018,724.2882857355442,1.538395738786442e-08
-30.200000000000003,16.203669831115118,726.119263508474,-1.3069010134563875e-08
-29.999999999999993,16.371844359601607,727.9572069059145,2.4249088112421986e-09
-29.800000000000004,16.542084131192524,729.8020792972166,-2.281820256979102e-08
-29.59999999999999,16.714411663536993,731.6538418370551,-9.665601204640176e-09
-29.400000000000002,16.888849474210282,733.5124532641124,-1.3598134585326971e-08
-29.200000000000017,17.065420066918865,735.3778698566449,8.66300189027764e-11
-29.0,17.24414592356605,737.2500457598746,-5.358196204327606e-09
-28.800000000000015,17.42504948416095,739.1289326609747,-1.9320831081147987e-08
-28.600000000000005,17.60815312865215,741.0144796225269,-1.5427138790904528e-08
-28.400000000000016,17.793479160085006,742.9066330368418,-1.664056395066846e-09
-28.200000000000003,17.98104978701704,744.8053365840738,-4.58048154181837e-09
-28.000000000000014,18.170887104840027,746.7105311760793,-1.0004420561520774e-08
-27.800000000000004,18.363013076032946,748.6221548893056,-1.9695198050577802e-08
-27.599999999999987,18.55744950942304,750.540142892664,-7.1580123273588094e-09
-27.400000000000002,18.75421803792561,752.4644273454115,-1.8217106099767793e-08
-27.199999999999985,18.953340097113458,754.3949373878211,-2.2689143168295664e-08
-27.0,19.1548369008599,756.3315990305925,-2.529285784593186e-08
-26.79999999999999,19.358729416098093,758.2743350533356,-2.6588987434122904e-08
-26.6,19.565038337308458,760.2230649431202,-2.958352858763468e-08
-26.400000000000013,19.77378405955697,762.1777048141214,-3.270808917711213e-08
-26.2,19.98498665038998,764.1381673259466,-3.64915704941108e-08
-26.00000000000001,20.198665820555377,766.1043616006664,-4.084235843251375e-08
-25.799999999999997,20.414840893521184,768.0761931386497,-4.438431066192096e-08
-25.60000000000001,20.633530773757013,770.053563733059,-5.155344118454426e-08
-25.4,20.854753913759662,772.0363713834598,-5.175759235643018e-08
-25.20000000000001,21.07852829126366,774.0245107328598,-7.570480370226401e-08
-24.999999999999996,21.304871346443715,776.017871725876,-5.747379016958031e-08
-24.800000000000008,21.533799958817482,778.016340167753,-6.982511246042538e-08
-24.600000000000023,21.76533041549235,780.0197979325771,-8.481892916445709e-08
-24.400000000000013,21.99947836943039,782.028122772692,-9.26989783848161e-08
-24.199999999999996,22.236258793013185,784.041187991518,-1.0200201538483643e-07
-23.999999999999982,22.475685940883,786.0588625894972,-1.1317020775000433e-07
